Date,Crimes
7/30/12,343
7/31/12,328
8/1/12,485
8/2/12,358
8/3/12,425
8/4/12,418
8/5/12,392
8/6/12,384
8/7/12,322
8/8/12,359
8/9/12,389
8/10/12,390
8/11/12,386
8/12/12,347
8/13/12,391
8/14/12,399
8/15/12,406
8/16/12,379
8/17/12,398
8/18/12,352
8/19/12,360
8/20/12,408
8/21/12,421
8/22/12,411
8/23/12,412
8/24/12,440
8/25/12,456
8/26/12,356
8/27/12,369
8/28/12,425
8/29/12,439
8/30/12,410
8/31/12,446
9/1/12,456
9/2/12,364
9/3/12,422
9/4/12,399
9/5/12,372
9/6/12,403
9/7/12,388
9/8/12,405
9/9/12,402
9/10/12,400
9/11/12,364
9/12/12,422
9/13/12,394
9/14/12,495
9/15/12,404
9/16/12,382
9/17/12,393
9/18/12,345
9/19/12,408
9/20/12,388
9/21/12,458
9/22/12,386
9/23/12,416
9/24/12,348
9/25/12,357
9/26/12,356
9/27/12,365
9/28/12,409
9/29/12,417
9/30/12,392
10/1/12,547
10/2/12,411
10/3/12,395
10/4/12,362
10/5/12,436
10/6/12,505
10/7/12,466
10/8/12,349
10/9/12,366
10/10/12,410
10/11/12,339
10/12/12,437
10/13/12,401
10/14/12,427
10/15/12,437
10/16/12,448
10/17/12,510
10/18/12,431
10/19/12,498
10/20/12,428
10/21/12,323
10/22/12,423
10/23/12,393
10/24/12,389
10/25/12,436
10/26/12,442
10/27/12,378
10/28/12,502
10/29/12,443
10/30/12,374
10/31/12,481
11/1/12,440
11/2/12,483
11/3/12,478
11/4/12,392
11/5/12,394
11/6/12,394
11/7/12,353
11/8/12,347
11/9/12,418
11/10/12,458
11/11/12,388
11/12/12,358
11/13/12,435
11/14/12,413
11/15/12,399
11/16/12,453
11/17/12,408
11/18/12,400
11/19/12,432
11/20/12,452
11/21/12,410
11/22/12,247
11/23/12,398
11/24/12,424
11/25/12,324
11/26/12,362
11/27/12,394
11/28/12,353
11/29/12,394
11/30/12,417
12/1/12,437
12/2/12,354
12/3/12,370
12/4/12,359
12/5/12,378
12/6/12,386
12/7/12,409
12/8/12,369
12/9/12,365
12/10/12,337
12/11/12,350
12/12/12,355
12/13/12,404
12/14/12,421
12/15/12,374
12/16/12,407
12/17/12,367
12/18/12,396
12/19/12,441
12/20/12,419
12/21/12,446
12/22/12,398
12/23/12,287
12/24/12,332
12/25/12,217
12/26/12,307
12/27/12,413
12/28/12,413
12/29/12,430
12/30/12,441
12/31/12,360
1/1/13,627
1/2/13,397
1/3/13,349
1/4/13,410
1/5/13,386
1/6/13,342
1/7/13,397
1/8/13,354
1/9/13,430
1/10/13,425
1/11/13,390
1/12/13,407
1/13/13,340
1/14/13,375
1/15/13,394
1/16/13,360
1/17/13,451
1/18/13,428
1/19/13,423
1/20/13,416
1/21/13,357
1/22/13,371
1/23/13,430
1/24/13,471
1/25/13,505
1/26/13,449
1/27/13,386
1/28/13,405
1/29/13,395
1/30/13,392
1/31/13,495
2/1/13,492
2/2/13,417
2/3/13,397
2/4/13,380
2/5/13,422
2/6/13,388
2/7/13,370
2/8/13,442
2/9/13,413
2/10/13,393
2/11/13,392
2/12/13,391
2/13/13,516
2/14/13,402
2/15/13,474
2/16/13,504
2/17/13,444
2/18/13,420
2/19/13,408
2/20/13,389
2/21/13,410
2/22/13,458
2/23/13,422
2/24/13,379
2/25/13,414
2/26/13,376
2/27/13,424
2/28/13,395
3/1/13,545
3/2/13,413
3/3/13,381
3/4/13,413
3/5/13,407
3/6/13,400
3/7/13,398
3/8/13,484
3/9/13,382
3/10/13,345
3/11/13,382
3/12/13,382
3/13/13,483
3/14/13,393
3/15/13,461
3/16/13,412
3/17/13,428
3/18/13,378
3/19/13,412
3/20/13,408
3/21/13,461
3/22/13,465
3/23/13,462
3/24/13,414
3/25/13,403
3/26/13,398
3/27/13,428
3/28/13,401
3/29/13,467
3/30/13,361
3/31/13,371
4/1/13,446
4/2/13,368
4/3/13,326
4/4/13,357
4/5/13,495
4/6/13,456
4/7/13,402
4/8/13,351
4/9/13,434
4/10/13,391
4/11/13,449
4/12/13,442
4/13/13,417
4/14/13,382
4/15/13,422
4/16/13,392
4/17/13,432
4/18/13,396
4/19/13,453
4/20/13,465
4/21/13,407
4/22/13,427
4/23/13,442
4/24/13,474
4/25/13,422
4/26/13,354
4/27/13,456
4/28/13,400
4/29/13,405
4/30/13,393
5/1/13,473
5/2/13,404
5/3/13,416
5/4/13,379
5/5/13,452
5/6/13,425
5/7/13,463
5/8/13,405
5/9/13,481
5/10/13,454
5/11/13,381
5/12/13,372
5/13/13,298
5/14/13,356
5/15/13,420
5/16/13,421
5/17/13,486
5/18/13,393
5/19/13,468
5/20/13,432
5/21/13,409
5/22/13,389
5/23/13,384
5/24/13,512
5/25/13,399
5/26/13,447
5/27/13,339
5/28/13,415
5/29/13,385
5/30/13,381
5/31/13,438
6/1/13,516
6/2/13,373
6/3/13,436
6/4/13,375
6/5/13,357
6/6/13,379
6/7/13,448
6/8/13,357
6/9/13,352
6/10/13,427
6/11/13,451
6/12/13,432
6/13/13,408
6/14/13,431
6/15/13,370
6/16/13,372
6/17/13,396
6/18/13,431
6/19/13,446
6/20/13,403
6/21/13,438
6/22/13,371
6/23/13,386
6/24/13,386
6/25/13,346
6/26/13,415
6/27/13,403
6/28/13,478
6/29/13,475
6/30/13,513
7/1/13,430
7/2/13,399
7/3/13,439
7/4/13,363
7/5/13,419
7/6/13,379
7/7/13,403
7/8/13,398
7/9/13,419
7/10/13,398
7/11/13,353
7/12/13,430
7/13/13,409
7/14/13,397
7/15/13,414
7/16/13,436
7/17/13,456
7/18/13,426
7/19/13,446
7/20/13,377
7/21/13,393
7/22/13,456
7/23/13,409
7/24/13,465
7/25/13,408
7/26/13,479
7/27/13,460
7/28/13,462
7/29/13,436
7/30/13,435
7/31/13,439
8/1/13,505
8/2/13,441
8/3/13,437
8/4/13,421
8/5/13,377
8/6/13,379
8/7/13,435
8/8/13,404
8/9/13,503
8/10/13,485
8/11/13,457
8/12/13,424
8/13/13,408
8/14/13,437
8/15/13,476
8/16/13,519
8/17/13,448
8/18/13,440
8/19/13,482
8/20/13,439
8/21/13,434
8/22/13,387
8/23/13,488
8/24/13,406
8/25/13,427
8/26/13,434
8/27/13,430
8/28/13,414
8/29/13,435
8/30/13,429
8/31/13,409
9/1/13,493
9/2/13,377
9/3/13,410
9/4/13,472
9/5/13,447
9/6/13,510
9/7/13,482
9/8/13,434
9/9/13,444
9/10/13,420
9/11/13,516
9/12/13,481
9/13/13,504
9/14/13,433
9/15/13,444
9/16/13,434
9/17/13,427
9/18/13,480
9/19/13,447
9/20/13,485
9/21/13,398
9/22/13,392
9/23/13,460
9/24/13,449
9/25/13,526
9/26/13,502
9/27/13,517
9/28/13,471
9/29/13,422
9/30/13,448
10/1/13,504
10/2/13,482
10/3/13,454
10/4/13,555
10/5/13,465
10/6/13,445
10/7/13,414
10/8/13,416
10/9/13,439
10/10/13,447
10/11/13,458
10/12/13,355
10/13/13,388
10/14/13,421
10/15/13,451
10/16/13,426
10/17/13,456
10/18/13,455
10/19/13,447
10/20/13,428
10/21/13,476
10/22/13,473
10/23/13,443
10/24/13,442
10/25/13,482
10/26/13,451
10/27/13,423
10/28/13,443
10/29/13,415
10/30/13,428
10/31/13,466
11/1/13,626
11/2/13,360
11/3/13,361
11/4/13,360
11/5/13,401
11/6/13,456
11/7/13,377
11/8/13,406
11/9/13,427
11/10/13,365
11/11/13,375
11/12/13,512
11/13/13,441
11/14/13,419
11/15/13,431
11/16/13,442
11/17/13,360
11/18/13,424
11/19/13,365
11/20/13,418
11/21/13,420
11/22/13,429
11/23/13,461
11/24/13,355
11/25/13,356
11/26/13,381
11/27/13,390
11/28/13,308
11/29/13,393
11/30/13,398
12/1/13,437
12/2/13,370
12/3/13,432
12/4/13,391
12/5/13,400
12/6/13,378
12/7/13,386
12/8/13,334
12/9/13,350
12/10/13,373
12/11/13,394
12/12/13,360
12/13/13,387
12/14/13,392
12/15/13,370
12/16/13,420
12/17/13,424
12/18/13,407
12/19/13,412
12/20/13,413
12/21/13,339
12/22/13,327
12/23/13,187
12/24/13,173
12/25/13,152
12/26/13,249
12/27/13,399
12/28/13,436
12/29/13,383
12/30/13,377
12/31/13,390
1/1/14,488
1/2/14,387
1/3/14,427
1/4/14,368
1/5/14,320
1/6/14,393
1/7/14,376
1/8/14,430
1/9/14,392
1/10/14,465
1/11/14,395
1/12/14,369
1/13/14,399
1/14/14,457
1/15/14,452
1/16/14,496
1/17/14,426
1/18/14,454
1/19/14,390
1/20/14,391
1/21/14,380
1/22/14,420
1/23/14,426
1/24/14,473
1/25/14,465
1/26/14,405
1/27/14,432
1/28/14,385
1/29/14,375
1/30/14,376
1/31/14,365
2/1/14,493
2/2/14,361
2/3/14,393
2/4/14,397
2/5/14,439
2/6/14,393
2/7/14,407
2/8/14,385
2/9/14,365
2/10/14,451
2/11/14,373
2/12/14,472
2/13/14,417
2/14/14,514
2/15/14,477
2/16/14,386
2/17/14,415
2/18/14,437
2/19/14,404
2/20/14,386
2/21/14,458
2/22/14,412
2/23/14,367
2/24/14,373
2/25/14,389
2/26/14,382
2/27/14,422
2/28/14,397
3/1/14,444
3/2/14,385
3/3/14,383
3/4/14,417
3/5/14,418
3/6/14,467
3/7/14,458
3/8/14,417
3/9/14,378
3/10/14,401
3/11/14,402
3/12/14,419
3/13/14,383
3/14/14,487
3/15/14,441
3/16/14,355
3/17/14,406
3/18/14,386
3/19/14,513
3/20/14,393
3/21/14,412
3/22/14,423
3/23/14,402
3/24/14,437
3/25/14,410
3/26/14,366
3/27/14,494
3/28/14,498
3/29/14,402
3/30/14,338
3/31/14,352
4/1/14,423
4/2/14,390
4/3/14,443
4/4/14,409
4/5/14,426
4/6/14,409
4/7/14,422
4/8/14,402
4/9/14,391
4/10/14,453
4/11/14,447
4/12/14,481
4/13/14,353
4/14/14,367
4/15/14,363
4/16/14,470
4/17/14,402
4/18/14,444
4/19/14,461
4/20/14,365
4/21/14,365
4/22/14,392
4/23/14,394
4/24/14,448
4/25/14,462
4/26/14,439
4/27/14,355
4/28/14,414
4/29/14,375
4/30/14,388
5/1/14,446
5/2/14,425
5/3/14,380
5/4/14,357
5/5/14,388
5/6/14,426
5/7/14,368
5/8/14,355
5/9/14,409
5/10/14,386
5/11/14,372
5/12/14,338
5/13/14,382
5/14/14,412
5/15/14,413
5/16/14,406
5/17/14,454
5/18/14,436
5/19/14,389
5/20/14,393
5/21/14,413
5/22/14,379
5/23/14,448
5/24/14,397
5/25/14,433
5/26/14,407
5/27/14,396
5/28/14,400
5/29/14,383
5/30/14,375
5/31/14,348
6/1/14,367
6/2/14,394
6/3/14,403
6/4/14,471
6/5/14,415
6/6/14,419
6/7/14,382
6/8/14,307
6/9/14,361
6/10/14,374
6/11/14,360
6/12/14,360
6/13/14,391
6/14/14,375
6/15/14,375
6/16/14,362
6/17/14,401
6/18/14,378
6/19/14,380
6/20/14,486
6/21/14,424
6/22/14,332
6/23/14,418
6/24/14,361
6/25/14,391
6/26/14,391
6/27/14,470
6/28/14,505
6/29/14,493
6/30/14,355
7/1/14,423
7/2/14,395
7/3/14,416
7/4/14,387
7/5/14,393
7/6/14,366
7/7/14,450
7/8/14,388
7/9/14,446
7/10/14,398
7/11/14,404
7/12/14,397
7/13/14,365
7/14/14,441
7/15/14,409
7/16/14,385
7/17/14,404
7/18/14,436
7/19/14,403
7/20/14,371
7/21/14,444
7/22/14,446
7/23/14,397
7/24/14,438
7/25/14,434
7/26/14,379
7/27/14,419
7/28/14,418
7/29/14,462
7/30/14,425
7/31/14,402
8/1/14,474
8/2/14,443
8/3/14,385
8/4/14,376
8/5/14,377
8/6/14,430
8/7/14,455
8/8/14,511
8/9/14,509
8/10/14,457
8/11/14,405
8/12/14,413
8/13/14,414
8/14/14,448
8/15/14,427
8/16/14,489
8/17/14,412
8/18/14,474
8/19/14,367
8/20/14,453
8/21/14,377
8/22/14,483
8/23/14,476
8/24/14,401
8/25/14,423
8/26/14,428
8/27/14,401
8/28/14,380
8/29/14,502
8/30/14,467
8/31/14,378
9/1/14,378
9/2/14,411
9/3/14,385
9/4/14,471
9/5/14,442
9/6/14,433
9/7/14,353
9/8/14,398
9/9/14,433
9/10/14,462
9/11/14,404
9/12/14,420
9/13/14,417
9/14/14,396
9/15/14,383
9/16/14,406
9/17/14,395
9/18/14,412
9/19/14,464
9/20/14,480
9/21/14,435
9/22/14,399
9/23/14,425
9/24/14,393
9/25/14,383
9/26/14,467
9/27/14,497
9/28/14,386
9/29/14,411
9/30/14,402
10/1/14,446
10/2/14,398
10/3/14,451
10/4/14,484
10/5/14,432
10/6/14,396
10/7/14,459
10/8/14,393
10/9/14,460
10/10/14,460
10/11/14,521
10/12/14,414
10/13/14,433
10/14/14,447
10/15/14,420
10/16/14,420
10/17/14,438
10/18/14,438
10/19/14,397
10/20/14,399
10/21/14,413
10/22/14,398
10/23/14,438
10/24/14,477
10/25/14,460
10/26/14,392
10/27/14,373
10/28/14,416
10/29/14,494
10/30/14,387
10/31/14,427
11/1/14,475
11/2/14,370
11/3/14,364
11/4/14,396
11/5/14,418
11/6/14,404
11/7/14,433
11/8/14,423
11/9/14,392
11/10/14,417
11/11/14,376
11/12/14,421
11/13/14,376
11/14/14,470
11/15/14,462
11/16/14,373
11/17/14,356
11/18/14,422
11/19/14,361
11/20/14,367
11/21/14,442
11/22/14,450
11/23/14,423
11/24/14,415
11/25/14,432
11/26/14,454
11/27/14,312
11/28/14,403
11/29/14,392
11/30/14,321
12/1/14,428
12/2/14,357
12/3/14,330
12/4/14,357
12/5/14,441
12/6/14,395
12/7/14,362
12/8/14,398
12/9/14,396
12/10/14,411
12/11/14,322
12/12/14,433
12/13/14,415
12/14/14,375
12/15/14,366
12/16/14,355
12/17/14,406
12/18/14,434
12/19/14,448
12/20/14,420
12/21/14,415
12/22/14,440
12/23/14,426
12/24/14,370
12/25/14,257
12/26/14,409
12/27/14,376
12/28/14,360
12/29/14,433
12/30/14,377
12/31/14,401
1/1/15,553
1/2/15,433
1/3/15,444
1/4/15,335
1/5/15,459
1/6/15,417
1/7/15,397
1/8/15,394
1/9/15,509
1/10/15,424
1/11/15,368
1/12/15,439
1/13/15,422
1/14/15,475
1/15/15,496
1/16/15,479
1/17/15,490
1/18/15,401
1/19/15,483
1/20/15,445
1/21/15,408
1/22/15,423
1/23/15,445
1/24/15,454
1/25/15,365
1/26/15,372
1/27/15,473
1/28/15,443
1/29/15,444
1/30/15,464
1/31/15,452
2/1/15,466
2/2/15,467
2/3/15,450
2/4/15,507
2/5/15,387
2/6/15,424
2/7/15,354
2/8/15,394
2/9/15,421
2/10/15,429
2/11/15,419
2/12/15,403
2/13/15,457
2/14/15,442
2/15/15,416
2/16/15,439
2/17/15,438
2/18/15,448
2/19/15,385
2/20/15,536
2/21/15,455
2/22/15,445
2/23/15,505
2/24/15,436
2/25/15,456
2/26/15,445
2/27/15,441
2/28/15,464
3/1/15,475
3/2/15,414
3/3/15,459
3/4/15,473
3/5/15,436
3/6/15,478
3/7/15,481
3/8/15,412
3/9/15,463
3/10/15,428
3/11/15,436
3/12/15,428
3/13/15,506
3/14/15,460
3/15/15,482
3/16/15,430
3/17/15,446
3/18/15,402
3/19/15,446
3/20/15,479
3/21/15,411
3/22/15,430
3/23/15,390
3/24/15,438
3/25/15,526
3/26/15,436
3/27/15,491
3/28/15,508
3/29/15,416
3/30/15,438
3/31/15,411
4/1/15,454
4/2/15,446
4/3/15,462
4/4/15,438
4/5/15,384
4/6/15,428
4/7/15,392
4/8/15,411
4/9/15,423
4/10/15,455
4/11/15,466
4/12/15,405
4/13/15,421
4/14/15,383
4/15/15,485
4/16/15,423
4/17/15,473
4/18/15,466
4/19/15,462
4/20/15,409
4/21/15,399
4/22/15,467
4/23/15,363
4/24/15,471
4/25/15,419
4/26/15,404
4/27/15,416
4/28/15,404
4/29/15,470
4/30/15,460
5/1/15,475
5/2/15,401
5/3/15,399
5/4/15,395
5/5/15,449
5/6/15,449
5/7/15,504
5/8/15,470
5/9/15,416
5/10/15,371
5/11/15,459
5/12/15,396
5/13/15,412
5/14/15,455
5/15/15,485
5/16/15,470
5/17/15,493
5/18/15,413
5/19/15,452
5/20/15,428
5/21/15,431
5/22/15,535
5/23/15,491
5/24/15,409
5/25/15,427
5/26/15,383
5/27/15,450
5/28/15,426
5/29/15,449
5/30/15,522
5/31/15,414
6/1/15,536
6/2/15,442
6/3/15,439
6/4/15,347
6/5/15,482
6/6/15,470
6/7/15,409
6/8/15,410
6/9/15,437
6/10/15,430
6/11/15,448
6/12/15,502
6/13/15,429
6/14/15,401
6/15/15,469
6/16/15,453
6/17/15,423
6/18/15,382
6/19/15,422
6/20/15,452
6/21/15,419
6/22/15,409
6/23/15,403
6/24/15,464
6/25/15,451
6/26/15,504
6/27/15,505
6/28/15,598
6/29/15,410
6/30/15,358
7/1/15,486
7/2/15,407
7/3/15,439
7/4/15,417
7/5/15,400
7/6/15,456
7/7/15,421
7/8/15,379
7/9/15,396
7/10/15,471
7/11/15,477
7/12/15,438
7/13/15,377
7/14/15,381
7/15/15,459
7/16/15,404
7/17/15,484
7/18/15,427
7/19/15,397
7/20/15,463
7/21/15,428
7/22/15,436
7/23/15,439
7/24/15,481
7/25/15,478
7/26/15,428
7/27/15,420
7/28/15,432
7/29/15,402
7/30/15,409
7/31/15,433
8/1/15,467
8/2/15,401
8/3/15,454
8/4/15,405
8/5/15,482
8/6/15,399
8/7/15,535
8/8/15,484
8/9/15,384
8/10/15,400
8/11/15,426
8/12/15,415
8/13/15,462
8/14/15,462
8/15/15,460
8/16/15,383
8/17/15,456
8/18/15,437
8/19/15,429
8/20/15,430
8/21/15,499
8/22/15,466
8/23/15,400
8/24/15,455
8/25/15,405
8/26/15,446
8/27/15,447
8/28/15,539
8/29/15,450
8/30/15,461
8/31/15,391
9/1/15,473
9/2/15,439
9/3/15,413
9/4/15,455
9/5/15,469
9/6/15,403
9/7/15,403
9/8/15,408
9/9/15,402
9/10/15,417
9/11/15,482
9/12/15,483
9/13/15,406
9/14/15,393
9/15/15,426
9/16/15,448
9/17/15,447
9/18/15,441
9/19/15,452
9/20/15,435
9/21/15,387
9/22/15,453
9/23/15,403
9/24/15,467
9/25/15,443
9/26/15,424
9/27/15,391
9/28/15,415
9/29/15,427
9/30/15,391
10/1/15,554
10/2/15,482
10/3/15,411
10/4/15,381
10/5/15,418
10/6/15,396
10/7/15,428
10/8/15,420
10/9/15,432
10/10/15,485
10/11/15,370
10/12/15,393
10/13/15,419
10/14/15,386
10/15/15,430
10/16/15,460
10/17/15,405
10/18/15,384
10/19/15,378
10/20/15,456
10/21/15,375
10/22/15,372
10/23/15,475
10/24/15,451
10/25/15,433
10/26/15,459
10/27/15,394
10/28/15,431
10/29/15,395
10/30/15,419
10/31/15,455
11/1/15,522
11/2/15,360
11/3/15,424
11/4/15,427
11/5/15,412
11/6/15,389
11/7/15,348
11/8/15,362
11/9/15,399
11/10/15,395
11/11/15,352
11/12/15,384
11/13/15,423
11/14/15,408
11/15/15,423
11/16/15,389
11/17/15,398
11/18/15,426
11/19/15,402
11/20/15,476
11/21/15,432
11/22/15,387
11/23/15,365
11/24/15,427
11/25/15,433
11/26/15,315
11/27/15,416
11/28/15,392
11/29/15,363
11/30/15,442
12/1/15,440
12/2/15,382
12/3/15,395
12/4/15,435
12/5/15,389
12/6/15,381
12/7/15,367
12/8/15,397
12/9/15,378
12/10/15,399
12/11/15,370
12/12/15,351
12/13/15,349
12/14/15,364
12/15/15,349
12/16/15,373
12/17/15,362
12/18/15,290
12/19/15,259
12/20/15,309
12/21/15,275
12/22/15,377
12/23/15,394
12/24/15,421
12/25/15,280
12/26/15,378
12/27/15,344
12/28/15,365
12/29/15,382
12/30/15,472
12/31/15,414
1/1/16,567
1/2/16,396
1/3/16,316
1/4/16,366
1/5/16,382
1/6/16,360
1/7/16,429
1/8/16,444
1/9/16,407
1/10/16,402
1/11/16,362
1/12/16,409
1/13/16,421
1/14/16,395
1/15/16,441
1/16/16,446
1/17/16,387
1/18/16,375
1/19/16,383
1/20/16,462
1/21/16,450
1/22/16,455
1/23/16,486
1/24/16,400
1/25/16,401
1/26/16,448
1/27/16,446
1/28/16,394
1/29/16,514
1/30/16,421
1/31/16,402
2/1/16,494
2/2/16,410
2/3/16,420
2/4/16,492
2/5/16,472
2/6/16,443
2/7/16,460
2/8/16,417
2/9/16,420
2/10/16,423
2/11/16,391
2/12/16,423
2/13/16,414
2/14/16,365
2/15/16,418
2/16/16,440
2/17/16,404
2/18/16,418
2/19/16,423
2/20/16,410
2/21/16,424
2/22/16,393
2/23/16,360
2/24/16,413
2/25/16,393
2/26/16,377
2/27/16,419
2/28/16,382
2/29/16,388
3/1/16,427
3/2/16,404
3/3/16,377
3/4/16,460
3/5/16,351
3/6/16,368
3/7/16,388
3/8/16,369
3/9/16,375
3/10/16,348
3/11/16,386
3/12/16,364
3/13/16,309
3/14/16,415
3/15/16,403
3/16/16,418
3/17/16,415
3/18/16,461
3/19/16,399
3/20/16,360
3/21/16,433
3/22/16,435
3/23/16,412
3/24/16,358
3/25/16,423
3/26/16,450
3/27/16,387
3/28/16,392
3/29/16,436
3/30/16,422
3/31/16,435
4/1/16,530
4/2/16,436
4/3/16,384
4/4/16,459
4/5/16,390
4/6/16,422
4/7/16,435
4/8/16,417
4/9/16,400
4/10/16,338
4/11/16,418
4/12/16,410
4/13/16,405
4/14/16,371
4/15/16,445
4/16/16,390
4/17/16,374
4/18/16,363
4/19/16,406
4/20/16,482
4/21/16,410
4/22/16,414
4/23/16,447
4/24/16,382
4/25/16,383
4/26/16,352
4/27/16,365
4/28/16,449
4/29/16,427
4/30/16,424
5/1/16,482
5/2/16,382
5/3/16,348
5/4/16,387
5/5/16,456
5/6/16,439
5/7/16,421
5/8/16,330
5/9/16,326
5/10/16,383
5/11/16,381
5/12/16,398
5/13/16,442
5/14/16,427
5/15/16,440
5/16/16,431
5/17/16,431
5/18/16,393
5/19/16,394
5/20/16,450
5/21/16,387
5/22/16,360
5/23/16,485
5/24/16,452
5/25/16,395
5/26/16,402
5/27/16,459
5/28/16,388
5/29/16,445
5/30/16,405
5/31/16,413
6/1/16,481
6/2/16,415
6/3/16,382
6/4/16,368
6/5/16,369
6/6/16,328
6/7/16,381
6/8/16,381
6/9/16,394
6/10/16,418
6/11/16,376
6/12/16,403
6/13/16,378
6/14/16,362
6/15/16,437
6/16/16,425
6/17/16,403
6/18/16,402
6/19/16,354
6/20/16,404
6/21/16,425
6/22/16,453
6/23/16,390
6/24/16,455
6/25/16,507
6/26/16,482
6/27/16,336
6/28/16,433
6/29/16,357
6/30/16,395
7/1/16,508
7/2/16,354
7/3/16,387
7/4/16,352
7/5/16,394
7/6/16,413
7/7/16,369
7/8/16,353
7/9/16,402
7/10/16,373
7/11/16,415
7/12/16,378
7/13/16,364
7/14/16,383
7/15/16,423
7/16/16,423
7/17/16,330
7/18/16,379
7/19/16,412
7/20/16,361
7/21/16,388
7/22/16,407
7/23/16,399
7/24/16,389
7/25/16,376
7/26/16,395
7/27/16,435
7/28/16,388
7/29/16,399
7/30/16,418
7/31/16,424
8/1/16,492
8/2/16,380
8/3/16,402
8/4/16,354
8/5/16,445
8/6/16,431
8/7/16,402
8/8/16,345
8/9/16,382
8/10/16,411
8/11/16,418
8/12/16,414
8/13/16,432
8/14/16,385
8/15/16,382
8/16/16,380
8/17/16,374
8/18/16,421
8/19/16,387
8/20/16,350
8/21/16,419
8/22/16,400
8/23/16,416
8/24/16,405
8/25/16,441
8/26/16,424
8/27/16,400
8/28/16,389
8/29/16,413
8/30/16,359
8/31/16,418
9/1/16,453
9/2/16,490
9/3/16,413
9/4/16,401
9/5/16,350
9/6/16,420
9/7/16,405
9/8/16,388
9/9/16,429
9/10/16,429
9/11/16,360
9/12/16,383
9/13/16,410
9/14/16,388
9/15/16,464
9/16/16,433
9/17/16,432
9/18/16,419
9/19/16,385
9/20/16,387
9/21/16,391
9/22/16,432
9/23/16,451
9/24/16,447
9/25/16,431
9/26/16,419
9/27/16,423
9/28/16,445
9/29/16,364
9/30/16,457
10/1/16,476
10/2/16,367
10/3/16,426
10/4/16,439
10/5/16,397
10/6/16,410
10/7/16,477
10/8/16,533
10/9/16,430
10/10/16,459
10/11/16,404
10/12/16,449
10/13/16,461
10/14/16,434
10/15/16,424
10/16/16,408
10/17/16,426
10/18/16,402
10/19/16,424
10/20/16,429
10/21/16,419
10/22/16,416
10/23/16,372
10/24/16,418
10/25/16,430
10/26/16,436
10/27/16,447
10/28/16,457
10/29/16,426
10/30/16,432
10/31/16,460
11/1/16,465
11/2/16,420
11/3/16,446
11/4/16,473
11/5/16,410
11/6/16,410
11/7/16,366
11/8/16,421
11/9/16,398
11/10/16,442
11/11/16,452
11/12/16,476
11/13/16,347
11/14/16,395
11/15/16,475
11/16/16,446
11/17/16,435
11/18/16,491
11/19/16,419
11/20/16,418
11/21/16,402
11/22/16,427
11/23/16,429
11/24/16,324
11/25/16,468
11/26/16,452
11/27/16,409
11/28/16,393
11/29/16,438
11/30/16,373
12/1/16,484
12/2/16,455
12/3/16,378
12/4/16,408
12/5/16,420
12/6/16,434
12/7/16,367
12/8/16,374
12/9/16,414
12/10/16,432
12/11/16,445
12/12/16,446
12/13/16,417
12/14/16,507
12/15/16,411
12/16/16,482
12/17/16,417
12/18/16,366
12/19/16,433
12/20/16,460
12/21/16,400
12/22/16,477
12/23/16,450
12/24/16,372
12/25/16,228
12/26/16,365
12/27/16,438
12/28/16,397
12/29/16,427
12/30/16,422
12/31/16,481
1/1/17,483
1/2/17,386
1/3/17,411
1/4/17,375
1/5/17,418
1/6/17,445
1/7/17,407
1/8/17,368
1/9/17,375
1/10/17,411
1/11/17,382
1/12/17,379
1/13/17,451
1/14/17,464
1/15/17,419
1/16/17,418
1/17/17,409
1/18/17,407
1/19/17,425
1/20/17,424
1/21/17,473
1/22/17,418
1/23/17,457
1/24/17,439
1/25/17,414
1/26/17,447
1/27/17,443
1/28/17,427
1/29/17,424
1/30/17,439
1/31/17,432
2/1/17,470
2/2/17,445
2/3/17,466
2/4/17,487
2/5/17,385
2/6/17,380
2/7/17,401
2/8/17,428
2/9/17,432
2/10/17,493
2/11/17,497
2/12/17,369
2/13/17,435
2/14/17,415
2/15/17,457
2/16/17,422
2/17/17,484
2/18/17,486
2/19/17,421
2/20/17,397
2/21/17,433
2/22/17,424
2/23/17,422
2/24/17,393
2/25/17,454
2/26/17,408
2/27/17,437
2/28/17,431
3/1/17,531
3/2/17,436
3/3/17,486
3/4/17,431
3/5/17,381
3/6/17,440
3/7/17,413
3/8/17,437
3/9/17,393
3/10/17,462
3/11/17,423
3/12/17,403
3/13/17,421
3/14/17,436
3/15/17,464
3/16/17,424
3/17/17,540
3/18/17,435
3/19/17,365
3/20/17,381
3/21/17,407
3/22/17,479
3/23/17,419
3/24/17,457
3/25/17,435
3/26/17,454
3/27/17,476
3/28/17,409
3/29/17,494
3/30/17,499
3/31/17,446
4/1/17,487
4/2/17,374
4/3/17,457
4/4/17,422
4/5/17,438
4/6/17,401
4/7/17,439
4/8/17,418
4/9/17,335
4/10/17,477
4/11/17,444
4/12/17,432
4/13/17,420
4/14/17,497
4/15/17,466
4/16/17,389
4/17/17,429
4/18/17,422
4/19/17,392
4/20/17,457
4/21/17,438
4/22/17,428
4/23/17,407
4/24/17,384
4/25/17,427
4/26/17,417
4/27/17,452
4/28/17,473
4/29/17,449
4/30/17,444
5/1/17,470
5/2/17,409
5/3/17,414
5/4/17,414
5/5/17,427
5/6/17,421
5/7/17,432
5/8/17,447
5/9/17,391
5/10/17,439
5/11/17,424
5/12/17,460
5/13/17,422
